booster,eta,max_depth,gamma,min_child_weight,max_delta_step,subsample,colsample_bytree,colsample_bylevel,lambda,best_nrounds,cv_mean,cv_sd
gbtree,0.1,9,2.82424350153,1.44931872062,4.63821215962,0.997657908625,0.360719256272,0.46367925529,3.10673208854,1298,1143.210968,6.37585783142
gbtree,0.1,5,1.94395007466,1.62074920318,3.10773473212,0.706224222876,0.389773815718,0.974215983974,3.82815097475,1222,1148.151184,4.89876059167
gbtree,0.1,10,4.04001274581,0.197470102436,2.78076311955,0.521571775005,0.560572051188,0.835571498551,1.28441849268,757,1148.401489,5.73558878361
gbtree,0.1,3,4.36152707676,1.95493139172,1.08477288922,0.304565716174,0.483359513949,0.77787169514,4.05291665247,2666,1165.2460935,6.57351357754
gbtree,0.1,17,1.45918883717,1.2189251768,0.264316940704,0.618102166591,0.498780295627,0.981348235305,4.22804724339,422,1156.5181885,5.49058545965
gbtree,0.1,12,1.42997994579,1.16055731243,1.94704222635,0.42524888444,0.567228485459,0.953832190682,1.07839132085,120,1163.18362425,5.4761451519
gbtree,0.1,16,2.41661955348,0.0658596739902,1.81022763965,0.309531614362,0.332441388686,0.821421068466,2.70362786665,195,1159.24694825,6.1339711789
gbtree,0.1,17,1.35663511269,1.8916070949,4.60590774396,0.353817935028,0.852742702488,0.866107544596,3.8563928563,100,1168.59741225,5.3723600074
gbtree,0.1,17,4.03537424627,1.24926417518,2.65128434242,0.79646760221,0.973941068433,0.854458362828,3.46237041349,833,1145.79568475,6.25962618276
gbtree,0.1,13,1.24694913541,1.79220038185,3.43606244077,0.56344817006,0.516680143008,0.719692582771,0.17206498093,123,1165.6157225,7.43073884603
gbtree,0.1,7,3.81535090333,0.511411253313,2.44763882747,0.712202168009,0.901895097707,0.715061562498,1.53972935569,1006,1146.9085085,4.87364899659
gbtree,0.1,15,0.464417436553,0.466764377238,2.64667159021,0.594009483433,0.487993695464,0.326275458168,2.49545741104,105,1168.10568225,7.37262368869
gbtree,0.1,11,0.835934540753,1.88795013506,4.35685650643,0.556965763971,0.784610303243,0.813478362835,4.84376548248,119,1157.66168225,7.61725957342
gbtree,0.1,3,4.11654744322,0.31455884186,4.04707660273,0.774558657661,0.855357505916,0.826776690286,2.59972027009,4400,1157.408203,5.44845322783
gbtree,0.1,15,3.20719633323,0.00246559466012,4.5322121502,0.342630908037,0.310613782195,0.408578002757,2.12853827616,545,1154.19528225,4.84660658714
gbtree,0.1,10,2.89995505893,1.03507430838,1.84631913261,0.989412302457,0.305169996086,0.969223656208,3.95933450744,1381,1142.4609985,5.9999231983
gbtree,0.1,14,1.13085736016,0.00630399989963,0.602253038686,0.406128230807,0.458023928832,0.928607614023,3.26614262123,224,1166.4121705,7.87709096755
gbtree,0.1,4,4.20528231043,0.678107512812,2.76232257783,0.77307515876,0.661069536345,0.975782927445,3.89793578976,4369,1151.310669,5.06068953777
gbtree,0.1,18,3.07024965414,0.922173198481,3.76199625707,0.817093523355,0.745621717851,0.459706446262,1.32596229386,549,1147.769043,4.87171960828
gbtree,0.1,20,3.18139102898,1.00759933833,4.03014566925,0.734087022539,0.637591991028,0.535756621475,0.331553181528,334,1149.76858525,6.5433263677
gbtree,0.1,20,3.76631390713,1.34726283467,3.8064133712,0.669625199852,0.840682272323,0.385331585873,2.1005485462,755,1148.039032,5.39081745072
gbtree,0.1,17,1.96386852771,1.09504740222,4.920173153,0.497877577493,0.487966278119,0.977237773723,4.60643917145,164,1153.949585,6.41601224971
gbtree,0.1,16,3.72534380876,1.53424190413,2.795953805,0.419523749764,0.488335345434,0.376703811359,1.16115932798,555,1153.59829725,6.88233678914
gbtree,0.1,15,3.80281868658,1.45216235046,0.959720901173,0.402131690213,0.638415629023,0.492243487852,0.895471813823,465,1153.45590175,6.41926390845
gbtree,0.1,14,2.16818712973,1.50621656675,0.139368847079,0.578851289645,0.948207029125,0.57022179838,0.318922970949,877,1151.8342285,7.58125332915
gbtree,0.1,3,3.65481794274,1.34005695696,1.09247231378,0.796583229532,0.380786840838,0.959749709962,3.08069364358,6491,1156.1904905,6.07971052792
gbtree,0.1,11,0.331864695808,0.288954502608,4.68479711116,0.414179085911,0.351420933605,0.44212813033,0.59321390321,106,1168.34991475,6.99559232845
gbtree,0.1,4,2.58738379719,1.77603900449,0.593342864164,0.486408039708,0.380617957612,0.782257880618,1.16036683971,1742,1153.2643125,5.26306592894
gbtree,0.1,13,0.151161093856,0.0598874958121,2.68517975613,0.432795103023,0.703018021121,0.676409008954,3.52694169066,104,1173.5928955,7.49799998572
gbtree,0.1,6,4.54720880751,0.973641402213,4.85790853242,0.893159735028,0.752147370876,0.315873883797,1.92626465832,1855,1151.06695575,4.94872629076
gbtree,0.1,4,1.46950398618,0.21284250567,4.63527911952,0.396616255711,0.487144745638,0.421423436338,0.442151203639,1297,1157.28164675,5.69705272079
gbtree,0.1,9,3.87385458863,0.194411344078,4.81184466021,0.473327546336,0.423284066066,0.990075396948,0.906219752134,785,1151.0173645,6.39914329494
gbtree,0.1,13,2.50924827389,1.65879090471,3.95394933378,0.318801906805,0.604137211722,0.708796371458,0.345372429932,162,1162.948761,5.21206924992
gbtree,0.1,5,0.441470474368,0.706531024615,4.25151421193,0.439785337718,0.611724914084,0.512643002544,0.529739264417,515,1156.24371325,5.79441462795
gbtree,0.1,10,0.51987406571,0.46678174094,2.07319834534,0.923914741753,0.368511477783,0.440272377218,2.79626244003,237,1150.4740295,6.24531394462
gbtree,0.1,6,3.8368356749,0.178119212113,0.0599070578598,0.711096859129,0.90280779758,0.737698045748,3.45881539878,6285,1149.4360045,6.27159542453
gbtree,0.1,9,0.215068363382,0.159523432894,4.94733789653,0.946678993245,0.645166518984,0.368583653898,0.592563476404,185,1151.8783875,6.31301619664
gbtree,0.1,8,3.77581708156,0.975442624368,3.91165269075,0.989320796394,0.868655793198,0.995981809894,2.3907595633,1857,1145.54013025,5.82514946435
gbtree,0.1,5,2.00292525197,1.60009119327,3.33602157671,0.364183988052,0.512575636423,0.387545078271,0.825185715839,723,1156.40335075,6.44243372992
gbtree,0.1,19,4.8443727126,1.29672254169,1.83161928917,0.459399760968,0.517485127343,0.688952084301,3.20130406598,1108,1149.70343025,6.63569900532
gbtree,0.1,11,4.76547330847,0.53298460248,4.61673006486,0.485317154943,0.648350805362,0.804492915397,2.31649279619,1003,1149.22875975,5.70966779594
gbtree,0.1,9,0.338602192664,1.58619133379,3.21816886163,0.798668647588,0.616360521264,0.793783277608,2.34795411775,173,1151.832794,7.07294894472
gbtree,0.1,3,4.17088192333,0.747144377861,4.87192418452,0.781817710144,0.997557882488,0.476718205635,2.16695449952,5539,1157.88598625,5.49766921817
gbtree,0.1,12,2.94438841953,0.561131736819,2.4012055253,0.832672544169,0.372769155662,0.83475762281,0.534105723097,573,1147.69015475,5.87697097278
gbtree,0.1,11,0.802522769375,0.0382604487775,1.7840836508,0.308220351,0.678301934913,0.902380276813,2.72278607974,123,1169.38616925,7.42676506687
gbtree,0.1,9,3.37320299502,0.40214625304,2.91787071592,0.825512267509,0.495848693967,0.929572753858,2.59562188421,914,1144.2886655,5.97493343697
gbtree,0.1,20,2.20994168683,1.97494394422,3.40871874522,0.831647986694,0.463067074238,0.593948997851,1.47301437324,259,1150.341522,6.46312937494
gbtree,0.1,7,4.25540204217,0.409861582958,2.98552507722,0.319703958575,0.678748773889,0.869484512808,2.06122563501,1148,1154.34170525,6.1518675899
gbtree,0.1,12,4.67900489257,0.736035992483,3.92163599603,0.530459052322,0.785082950231,0.549468569965,3.29880376032,1180,1148.30310075,6.44164013846
gbtree,0.1,7,4.61471589352,0.273056856005,0.235656706355,0.485728448169,0.57131956756,0.949199602714,4.32713205034,3237,1149.86331175,6.09441775736
gbtree,0.1,11,4.70193852132,1.16593354741,3.71362838881,0.463687888745,0.778958837933,0.342051078692,2.2555788722,1153,1150.190033,6.71604765736
gbtree,0.1,7,2.28001921592,0.840664531664,0.916275719296,0.426890352667,0.323523953906,0.456181892021,3.28780265003,952,1150.310089,6.32313994991
gbtree,0.1,9,4.5089583155,1.13684517772,2.87139380173,0.557072605126,0.752149110603,0.86708727159,3.36605437095,1511,1147.7051085,6.25056637044
gbtree,0.1,11,2.47131818764,1.21930735114,0.397212968133,0.323772236821,0.471812439043,0.861504057698,1.91380944869,489,1155.2083435,5.14711433241
gbtree,0.1,11,1.20623285062,1.30695864504,2.94280294761,0.810587462983,0.34792236056,0.875296449363,1.31640303842,232,1153.12600725,5.86820499548
gbtree,0.1,18,4.04037578258,1.92344193805,4.26739859886,0.490490014931,0.998802444856,0.565963908474,0.708835283494,346,1152.38067625,5.86119862145
gbtree,0.1,17,1.90318028462,1.65280207422,3.08370265709,0.871110029143,0.523352255861,0.900784157503,4.48410120139,263,1149.691223,6.33212927366
gbtree,0.1,20,4.90693141862,1.45695211495,4.24395220614,0.514928681381,0.718790856778,0.60145687659,4.2962794268,1100,1147.03945925,6.59067823202
gbtree,0.1,18,2.61645410627,0.763114163362,3.29640334255,0.827110926416,0.532877539792,0.628656180815,4.08189337483,352,1146.30331425,6.71031386301
gbtree,0.1,5,2.67566761717,1.14511835059,2.20494325015,0.965751331435,0.683745765662,0.517746196791,3.40609268989,1938,1146.24981675,4.9035504833
gbtree,0.1,7,1.16758549556,1.71016344713,1.10572784129,0.931331995003,0.515659432292,0.821087500845,1.61202614132,423,1146.31442275,5.43075436282
gbtree,0.1,19,2.37664661817,0.193516211545,0.203406521428,0.85440260556,0.459212125108,0.73546798705,2.05083915983,844,1145.389618,7.02745636362
gbtree,0.1,6,0.846025207799,1.28812164506,0.352493229466,0.589526837797,0.533834290597,0.422884436271,1.03407645761,694,1150.5395815,5.88770051907
gbtree,0.1,14,2.68287213621,0.513784817103,0.263383273347,0.707559445914,0.538666084592,0.517705770334,0.216343631124,717,1147.66177375,6.59092715088
gbtree,0.1,3,4.49316115173,1.92145796952,0.552425528816,0.655467266625,0.334505834308,0.375640197181,1.25549832774,7073,1161.9263305,6.09000131233
gbtree,0.1,20,2.96343078912,1.40482461774,3.50927884766,0.580014481999,0.946387529552,0.862107643996,4.66943188603,260,1150.3479005,5.59997735739
gbtree,0.1,5,1.21839960988,1.36470113662,1.65926009048,0.695435902009,0.705847475566,0.541549697473,3.40015677271,737,1148.02163675,4.9041013226
gbtree,0.1,6,4.92758582463,1.21638448694,0.0533761719964,0.860966922699,0.495866331334,0.350599241747,0.337873677707,7857,1154.48928825,6.83558479431
gbtree,0.1,14,4.38135135738,0.35652016046,3.2553228038,0.387782902663,0.774662324239,0.486874723548,0.583996344774,657,1155.0917055,6.50688054907
gbtree,0.1,3,1.09302525002,0.681599355359,0.58673084255,0.440067395058,0.815582297643,0.703306800364,1.08013031803,1968,1157.0164185,5.56050027352
gbtree,0.1,8,3.21472068736,1.86264616535,3.38738195754,0.981579603239,0.359044614433,0.878304624523,1.72068607787,1547,1144.6054995,5.79111384038
gbtree,0.1,7,3.97435604098,0.936459402146,1.56229875219,0.66124036182,0.505294781033,0.341882527088,1.48148040996,2706,1147.66088875,5.69344588244
gbtree,0.1,9,4.62526717392,1.61245073762,0.660981384068,0.931138671815,0.493934718417,0.836472348538,1.84726703435,1812,1146.004425,5.59459794421
gbtree,0.1,18,1.35277906352,1.49391325069,2.53919152731,0.827772727995,0.624845539459,0.8010678092,2.31647081991,140,1159.24114975,7.01190082004
gbtree,0.1,9,2.56271099426,0.597672004692,4.4899067852,0.435808366889,0.745339022649,0.82184208904,1.23866896167,365,1152.816803,5.09667642553
gbtree,0.1,3,2.81377676171,1.45508265603,3.96474537038,0.938534504935,0.666425153101,0.433454745966,2.22922424199,6615,1155.087036,5.91437823439
gbtree,0.1,11,3.91249206708,0.138378872906,4.44911705032,0.795618191064,0.995143546592,0.955180536016,0.52781223828,756,1146.34735075,4.79929951318
gbtree,0.1,5,1.89576995322,0.132153107424,3.11616312486,0.612224646405,0.959954963479,0.344290087909,3.7530374172,945,1148.67556775,6.17717663831
gbtree,0.1,18,3.22066932898,0.982996778208,4.96324605434,0.457015175396,0.82955850289,0.922021974446,1.73611018654,271,1153.97509775,7.0245552614
gbtree,0.1,10,1.31229417583,1.65791542368,3.7739881684,0.971071752095,0.765928814521,0.73842106341,2.11076363707,269,1148.5859375,6.13009022193
gbtree,0.1,20,3.39312939426,1.67716876833,0.101858504044,0.933532466173,0.386429092389,0.531511475084,3.71201252724,3108,1142.46087625,6.76046846369
gbtree,0.1,4,0.834802460263,1.36525215792,0.581164093284,0.879645580125,0.606811110615,0.6147447095,3.87308851756,1731,1147.91519175,5.90619853959
gbtree,0.1,13,3.63504395383,1.02791028856,3.52376160295,0.438968325871,0.564501710857,0.38362210525,0.759309740871,407,1151.95806875,7.2010471593
gbtree,0.1,18,3.91036417515,1.6887332364,0.879723115869,0.588511391971,0.587323530679,0.359130571206,1.40898813493,737,1149.76205475,4.77402612534
gbtree,0.1,12,0.667534808807,0.567284817949,2.42648825343,0.910846368936,0.835901876802,0.683840943074,4.19104778547,133,1155.672516,5.95302023649
gbtree,0.1,6,0.207849379876,0.709834042279,4.13992197512,0.74578464637,0.621072136525,0.772845679717,4.13928105972,446,1148.31799325,6.1625505444
gbtree,0.1,19,4.82675648711,1.21472228555,3.93156762064,0.510739288795,0.607620873251,0.511764880188,3.48195440729,956,1148.7673645,6.24695102286
gbtree,0.1,4,1.49967668733,0.545908973604,4.01606077912,0.333067879666,0.790447291342,0.603848701274,2.95345626793,1198,1155.8348085,4.9356835996
gbtree,0.1,11,1.09090332217,0.57907939887,0.356370060169,0.457598609186,0.715683558224,0.633543428282,4.82314853462,355,1156.878845,7.49689504764
gbtree,0.1,15,1.55620026984,1.00506704317,2.92154116488,0.350461640587,0.813448104297,0.498239840718,2.55182838407,113,1166.25354,6.57125216026
gbtree,0.1,7,4.68849810435,0.400920335752,2.4236894024,0.938258615134,0.492298598551,0.520695379376,3.5948587374,1919,1148.34396375,5.85359034814
gbtree,0.1,20,4.24926723181,1.38473051386,1.91859979195,0.434417023552,0.889984253612,0.572870233849,2.76901651696,509,1151.893036,6.34515284525
gbtree,0.1,3,3.08332279096,0.0367918503441,4.83902027715,0.949934596302,0.704170373897,0.934089266295,0.750276662469,2358,1158.41018675,5.60566567774
gbtree,0.1,20,0.174273969336,0.685854660967,3.17500873857,0.888476396932,0.8518674974,0.777358824892,1.32503556728,106,1195.52706925,4.41752680053
gbtree,0.1,20,1.20032287818,1.22429031567,1.70198555766,0.530419085183,0.635508228026,0.35062327465,4.76302006035,136,1162.6564025,5.96530305178
gbtree,0.1,18,0.381841596506,1.80703876899,1.79968833038,0.823376534903,0.607570874809,0.404772011362,4.21936504222,120,1169.5447385,6.65141175718
gbtree,0.1,9,1.42614949081,1.54230979414,2.26795600844,0.337903128161,0.895042112774,0.454416628212,2.20081194094,188,1158.6816405,6.45710404307
gbtree,0.1,20,4.88054695172,0.781814448442,2.06992825084,0.676525992485,0.539903842204,0.850116647491,3.13802917696,1025,1146.56210325,5.96036013665
gbtree,0.1,14,1.14692768102,1.08007065986,1.06846523931,0.448647986038,0.593375796982,0.385037611059,3.31113131794,175,1164.2073975,7.52822599545
gbtree,0.1,3,4.91485197007,0.788897616247,0.039814100852,0.821164029437,0.846655926158,0.462107508729,3.410698535,10697,1169.4620665,6.51411122957
gbtree,0.1,4,4.90467799065,1.58770372472,2.78019239817,0.779867247032,0.959284129396,0.397910863435,2.56892375211,4892,1154.66970825,5.69249473354
gbtree,0.1,6,3.04159442886,1.96719719836,0.638606997273,0.708419211868,0.635979700081,0.434566608965,1.27128891274,1186,1147.234558,6.41547835019
gbtree,0.1,6,1.45786141435,1.45723593143,1.70845966305,0.902551244984,0.502522341673,0.963241741725,0.572526343482,512,1147.115326,4.88686070744
gbtree,0.1,7,1.44652299679,0.535206156354,2.95773291748,0.99975135197,0.442646073253,0.932443353785,0.961968246124,474,1145.6893005,6.10736871963
gbtree,0.1,12,4.54596211454,0.435244606209,1.16572244543,0.427025196431,0.399937972983,0.430147519694,3.46307153819,1513,1150.584656,6.31718096404
gbtree,0.1,10,0.00617254661072,1.1735698888,2.46441564471,0.92642777102,0.508933806469,0.840462803182,3.58748555798,167,1151.1736755,5.86733795621
gbtree,0.1,18,0.32638907153,1.18676950964,1.2074229871,0.319991776938,0.979435744302,0.815225034967,2.93498865286,111,1200.89465325,6.5505108713
gbtree,0.1,8,3.18152714229,0.250279341445,1.79170423512,0.780552539178,0.689371729377,0.343747218052,0.989612646027,947,1146.6900635,5.68048049917
gbtree,0.1,16,1.00017889965,0.956476179752,0.450508001442,0.881847549196,0.840278795592,0.583657220903,1.25134809442,294,1163.6335755,6.41575002008
gbtree,0.1,20,1.10481881201,1.33881787301,4.91639666938,0.566564081889,0.76230040794,0.611533229981,2.60898990435,87,1169.04473875,6.68322879408
gbtree,0.1,7,0.212422479649,0.319028749896,1.03551244876,0.393626053866,0.583574320444,0.80146696154,4.64201373361,304,1154.5959475,6.95278594842
gbtree,0.1,12,2.59301794646,1.46150449868,0.0673862047291,0.621509465491,0.692892445876,0.735513846095,3.1326889833,2442,1145.51156625,6.05340531085
gbtree,0.1,9,3.13002951899,1.29343093979,4.39386842977,0.542294699293,0.314875812169,0.578325780316,3.21819266423,1161,1147.70211775,5.87604254642
gbtree,0.1,15,3.80313236124,1.62758483164,0.0541897887946,0.997311303193,0.848296743228,0.608729765453,0.654437718683,5325,1150.4980775,6.22810589452
gbtree,0.1,4,2.74764410279,1.61733462496,4.09918399702,0.781053372593,0.821795031032,0.581204028636,4.93351387717,2252,1148.72946175,5.42983717779
gbtree,0.1,12,4.89837579117,0.451116167053,4.16614980543,0.744863504162,0.659538867209,0.952173143421,1.19737984716,2221,1146.197876,5.61872192703
gbtree,0.1,6,4.52005324845,0.57862092101,2.59339678598,0.974342594329,0.670131107658,0.371683431424,1.28934468845,4105,1148.1633605,5.27820676884
gbtree,0.1,6,3.96110264533,1.09672175558,0.620495100392,0.821285484156,0.589064719466,0.94490602776,4.06806012576,1572,1147.49020375,4.55293190091
gbtree,0.1,16,4.00801504268,1.94478138102,4.7160223124,0.813469678368,0.905302905342,0.374286135097,3.21500985621,962,1144.6889955,6.74341030472
gbtree,0.1,3,1.15091184361,0.384206289441,3.25664013615,0.828082451754,0.710611348972,0.859819161241,2.17028193563,2297,1151.983368,5.86992489715
gbtree,0.1,13,0.26586409737,1.5905928741,3.66147239044,0.69601577697,0.548947720225,0.964091727579,4.96966956665,108,1162.99328625,6.23831455311
gbtree,0.1,18,2.21962397591,0.688905586466,0.492580819349,0.796269220299,0.366628512495,0.556632119843,4.20719999302,524,1147.451355,6.34222861046
gbtree,0.1,14,3.42448194031,1.7684061843,4.18251057022,0.570406531131,0.493500710481,0.329237525159,0.234057719495,517,1151.22979725,5.87436795258
gbtree,0.1,9,3.89039242662,0.0327908852853,0.209432794425,0.815414114689,0.812081381333,0.325734550598,1.98315710789,2908,1145.78433225,5.6655068237
gbtree,0.1,19,2.68191085917,1.62196161702,4.64034584713,0.951761934726,0.468912520417,0.931532966771,1.95460069297,484,1145.1669005,6.370286158
gbtree,0.1,13,2.79074165311,0.244043389315,2.27218156771,0.914039958898,0.627428416744,0.431893891817,0.541334140481,452,1147.6155395,4.99734904784
gbtree,0.1,9,3.3356636052,0.324739143857,0.397901077777,0.433564473774,0.812553410257,0.888055800284,2.84293178794,704,1149.49774175,5.75549685343
gbtree,0.1,7,4.84490857706,0.236442032331,1.46894469124,0.708885349038,0.340910719389,0.670972666285,2.38391978775,3202,1149.30661,6.12938519516
gbtree,0.1,11,3.0622375778,1.93575818794,2.30741507598,0.810415586608,0.932410712075,0.380422574433,3.58071856754,765,1145.65612825,6.06659867717
gbtree,0.1,12,0.670570217837,1.81475239535,0.675967668572,0.748790360167,0.969697753299,0.824851562492,2.70988260215,207,1162.216522,6.87128552786
gbtree,0.1,20,2.68649506166,0.91371017397,3.25619506842,0.374163881603,0.343956798308,0.539660590491,0.904423019186,193,1160.3520815,7.96158900301
gbtree,0.1,12,0.165233319388,1.21435868544,1.11939526788,0.759653233256,0.349366371621,0.712759595941,2.99207719106,172,1162.657135,7.58690083426
gbtree,0.1,4,4.42039242058,0.178874381777,2.55743900691,0.300919845401,0.941013364435,0.710775466047,4.88250090234,1713,1158.703064,4.89655986051
gbtree,0.1,11,1.05682467493,0.820202175334,1.87772557868,0.741302025279,0.875338451368,0.597196761982,0.200397995409,157,1162.09677125,6.36770472325
gbtree,0.1,17,4.26940400288,1.46960488067,3.81766552988,0.564141347851,0.958390043502,0.873832099056,3.61935974909,749,1146.95687875,5.37458155706
gbtree,0.1,20,2.70494689765,0.738193100591,0.695533744826,0.844863914041,0.69176425095,0.903932021711,2.33253247489,514,1148.52090475,5.01916968381
gbtree,0.1,10,4.17361680347,1.8295853763,0.488588845089,0.42451742699,0.494604406869,0.362470735727,2.35652779794,2066,1150.15069575,5.34627621595
gbtree,0.1,14,4.79394382807,0.686792293634,0.913603390554,0.743699240675,0.314481915238,0.439993325065,3.43298446289,2429,1146.039032,6.69555867021
gbtree,0.1,19,1.04801928413,0.999865967284,4.0374503207,0.305807504268,0.502149183544,0.630121668756,1.2969549579,77,1183.98745725,6.8346640921
gbtree,0.1,5,1.47151206646,0.959363798577,4.78732180566,0.834213192644,0.400299108326,0.362263246489,1.93217314666,1747,1148.1507875,5.99141289239
gbtree,0.1,7,3.61757586171,0.983268661697,4.58060271864,0.783009419016,0.815483888796,0.392433295434,2.17838285703,1237,1146.736908,5.27545612161
gbtree,0.1,20,1.63111193383,1.54310367755,0.675369045891,0.704933987816,0.326476882734,0.413339746721,0.994995643118,292,1160.306366,6.71792272103
